region_id,vintage_year,growing_season_temp_c,gdd,days_above_30,days_above_35,spring_frost_days,rain_apr_sep_mm,rain_jul_aug_mm,rain_sep_mm,longest_dry_spell_days,water_stress_index,harvest_rain_risk_index,flags,summary,monthly,source_type,confidence
provence,2017,1.82,0.0,0,0,0,17.6,2.0,2.7,125,59.0,4.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Provence 2017 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":2.4},{""month"":2,""temperatureC"":0.7,""rainfallMm"":5.3},{""month"":3,""temperatureC"":1.0,""rainfallMm"":8.2},{""month"":4,""temperatureC"":1.1,""rainfallMm"":6.7},{""month"":5,""temperatureC"":1.5,""rainfallMm"":3.7},{""month"":6,""temperatureC"":2.1,""rainfallMm"":2.5},{""month"":7,""temperatureC"":2.3,""rainfallMm"":0.7},{""month"":8,""temperatureC"":2.3,""rainfallMm"":1.3},{""month"":9,""temperatureC"":1.6,""rainfallMm"":2.7},{""month"":10,""temperatureC"":1.4,""rainfallMm"":0.1},{""month"":11,""temperatureC"":0.7,""rainfallMm"":4.1},{""month"":12,""temperatureC"":0.4,""rainfallMm"":12.3}]",real,0.95
provence,2018,1.85,0.0,0,0,0,43.1,12.2,1.8,49,56.0,1.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Provence 2018 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.7,""rainfallMm"":9.0},{""month"":2,""temperatureC"":0.3,""rainfallMm"":4.8},{""month"":3,""temperatureC"":0.7,""rainfallMm"":13.5},{""month"":4,""temperatureC"":1.3,""rainfallMm"":11.2},{""month"":5,""temperatureC"":1.5,""rainfallMm"":11.1},{""month"":6,""temperatureC"":1.9,""rainfallMm"":6.8},{""month"":7,""temperatureC"":2.3,""rainfallMm"":3.6},{""month"":8,""temperatureC"":2.2,""rainfallMm"":8.6},{""month"":9,""temperatureC"":1.9,""rainfallMm"":1.8},{""month"":10,""temperatureC"":1.4,""rainfallMm"":25.8},{""month"":11,""temperatureC"":0.9,""rainfallMm"":14.4},{""month"":12,""temperatureC"":0.6,""rainfallMm"":4.5}]",real,0.95
provence,2019,1.83,0.0,0,0,1,30.4,6.5,5.7,92,58.0,7.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Provence 2019 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":2.0},{""month"":2,""temperatureC"":0.7,""rainfallMm"":4.4},{""month"":3,""temperatureC"":0.9,""rainfallMm"":0.5},{""month"":4,""temperatureC"":1.0,""rainfallMm"":12.1},{""month"":5,""temperatureC"":1.3,""rainfallMm"":4.4},{""month"":6,""temperatureC"":2.1,""rainfallMm"":1.6},{""month"":7,""temperatureC"":2.3,""rainfallMm"":4.1},{""month"":8,""temperatureC"":2.3,""rainfallMm"":2.3},{""month"":9,""temperatureC"":1.9,""rainfallMm"":5.7},{""month"":10,""temperatureC"":1.5,""rainfallMm"":18.4},{""month"":11,""temperatureC"":0.8,""rainfallMm"":28.7},{""month"":12,""temperatureC"":0.8,""rainfallMm"":15.3}]",real,0.95
provence,2020,1.85,0.0,0,0,0,33.8,3.8,5.6,100,59.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Provence 2020 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":2.8},{""month"":2,""temperatureC"":0.8,""rainfallMm"":1.2},{""month"":3,""temperatureC"":0.8,""rainfallMm"":5.3},{""month"":4,""temperatureC"":1.2,""rainfallMm"":4.9},{""month"":5,""temperatureC"":1.7,""rainfallMm"":10.6},{""month"":6,""temperatureC"":1.9,""rainfallMm"":9.0},{""month"":7,""temperatureC"":2.3,""rainfallMm"":1.1},{""month"":8,""temperatureC"":2.3,""rainfallMm"":2.6},{""month"":9,""temperatureC"":1.8,""rainfallMm"":5.6},{""month"":10,""temperatureC"":1.2,""rainfallMm"":11.5},{""month"":11,""temperatureC"":1.0,""rainfallMm"":2.9},{""month"":12,""temperatureC"":0.5,""rainfallMm"":8.7}]",real,0.95
provence,2021,1.78,0.0,0,0,2,32.9,5.5,6.4,105,58.0,8.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Provence 2021 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":7.9},{""month"":2,""temperatureC"":0.8,""rainfallMm"":3.8},{""month"":3,""temperatureC"":0.8,""rainfallMm"":1.0},{""month"":4,""temperatureC"":1.0,""rainfallMm"":9.6},{""month"":5,""temperatureC"":1.4,""rainfallMm"":8.9},{""month"":6,""temperatureC"":2.0,""rainfallMm"":2.5},{""month"":7,""temperatureC"":2.2,""rainfallMm"":3.0},{""month"":8,""temperatureC"":2.2,""rainfallMm"":2.6},{""month"":9,""temperatureC"":1.9,""rainfallMm"":6.4},{""month"":10,""temperatureC"":1.3,""rainfallMm"":11.1},{""month"":11,""temperatureC"":0.8,""rainfallMm"":7.9},{""month"":12,""temperatureC"":0.6,""rainfallMm"":6.6}]",real,0.95
provence,2022,1.96,0.0,0,0,4,24.0,6.8,6.2,65,58.0,10.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":true,""forteChaleur"":false}","Provence 2022 : sec, gel de printemps, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":0.5},{""month"":2,""temperatureC"":0.7,""rainfallMm"":2.9},{""month"":3,""temperatureC"":0.8,""rainfallMm"":2.0},{""month"":4,""temperatureC"":1.1,""rainfallMm"":4.5},{""month"":5,""temperatureC"":1.8,""rainfallMm"":2.9},{""month"":6,""temperatureC"":2.3,""rainfallMm"":3.6},{""month"":7,""temperatureC"":2.5,""rainfallMm"":0.9},{""month"":8,""temperatureC"":2.3,""rainfallMm"":5.9},{""month"":9,""temperatureC"":1.8,""rainfallMm"":6.2},{""month"":10,""temperatureC"":1.6,""rainfallMm"":3.0},{""month"":11,""temperatureC"":1.0,""rainfallMm"":9.4},{""month"":12,""temperatureC"":0.7,""rainfallMm"":13.2}]",real,0.95
provence,2023,1.89,0.0,0,0,0,31.8,4.9,5.0,73,59.0,5.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Provence 2023 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":2.7},{""month"":2,""temperatureC"":0.6,""rainfallMm"":1.7},{""month"":3,""temperatureC"":0.9,""rainfallMm"":1.9},{""month"":4,""temperatureC"":1.1,""rainfallMm"":2.9},{""month"":5,""temperatureC"":1.5,""rainfallMm"":9.6},{""month"":6,""temperatureC"":2.0,""rainfallMm"":9.6},{""month"":7,""temperatureC"":2.4,""rainfallMm"":0.5},{""month"":8,""temperatureC"":2.3,""rainfallMm"":4.4},{""month"":9,""temperatureC"":2.0,""rainfallMm"":5.0},{""month"":10,""temperatureC"":1.6,""rainfallMm"":11.6},{""month"":11,""temperatureC"":0.9,""rainfallMm"":6.0},{""month"":12,""temperatureC"":0.7,""rainfallMm"":6.9}]",real,0.95
provence,2024,1.84,0.0,0,0,0,32.7,4.2,12.6,67,59.0,13.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Provence 2024 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":5.3},{""month"":2,""temperatureC"":0.8,""rainfallMm"":12.4},{""month"":3,""temperatureC"":0.9,""rainfallMm"":24.3},{""month"":4,""temperatureC"":1.2,""rainfallMm"":4.1},{""month"":5,""temperatureC"":1.5,""rainfallMm"":7.7},{""month"":6,""temperatureC"":1.9,""rainfallMm"":4.0},{""month"":7,""temperatureC"":2.3,""rainfallMm"":1.8},{""month"":8,""temperatureC"":2.4,""rainfallMm"":2.5},{""month"":9,""temperatureC"":1.7,""rainfallMm"":12.6},{""month"":10,""temperatureC"":1.5,""rainfallMm"":20.1},{""month"":11,""temperatureC"":1.0,""rainfallMm"":4.2},{""month"":12,""temperatureC"":0.5,""rainfallMm"":1.3}]",real,0.95
rhone,2000,1.78,0.0,0,0,0,51.0,10.2,13.7,41,57.0,16.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2000 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":1.2},{""month"":2,""temperatureC"":0.7,""rainfallMm"":3.1},{""month"":3,""temperatureC"":0.9,""rainfallMm"":4.8},{""month"":4,""temperatureC"":1.1,""rainfallMm"":13.8},{""month"":5,""temperatureC"":1.7,""rainfallMm"":7.1},{""month"":6,""temperatureC"":2.0,""rainfallMm"":6.2},{""month"":7,""temperatureC"":1.9,""rainfallMm"":5.1},{""month"":8,""temperatureC"":2.2,""rainfallMm"":5.1},{""month"":9,""temperatureC"":1.8,""rainfallMm"":13.7},{""month"":10,""temperatureC"":1.2,""rainfallMm"":15.5},{""month"":11,""temperatureC"":0.8,""rainfallMm"":18.6},{""month"":12,""temperatureC"":0.7,""rainfallMm"":14.2}]",real,0.95
rhone,2001,1.73,0.0,0,0,0,41.7,11.1,9.6,68,57.0,12.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2001 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":11.7},{""month"":2,""temperatureC"":0.6,""rainfallMm"":4.8},{""month"":3,""temperatureC"":1.0,""rainfallMm"":13.1},{""month"":4,""temperatureC"":1.0,""rainfallMm"":5.5},{""month"":5,""temperatureC"":1.6,""rainfallMm"":10.4},{""month"":6,""temperatureC"":1.9,""rainfallMm"":5.2},{""month"":7,""temperatureC"":2.1,""rainfallMm"":8.0},{""month"":8,""temperatureC"":2.2,""rainfallMm"":3.1},{""month"":9,""temperatureC"":1.5,""rainfallMm"":9.6},{""month"":10,""temperatureC"":1.6,""rainfallMm"":17.4},{""month"":11,""temperatureC"":0.6,""rainfallMm"":2.4},{""month"":12,""temperatureC"":0.2,""rainfallMm"":0.8}]",real,0.95
rhone,2002,1.72,0.0,0,0,0,59.1,15.8,20.6,40,55.0,22.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2002 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":4.4},{""month"":2,""temperatureC"":0.7,""rainfallMm"":7.3},{""month"":3,""temperatureC"":1.0,""rainfallMm"":6.1},{""month"":4,""temperatureC"":1.2,""rainfallMm"":3.6},{""month"":5,""temperatureC"":1.4,""rainfallMm"":12.3},{""month"":6,""temperatureC"":2.0,""rainfallMm"":6.8},{""month"":7,""temperatureC"":2.1,""rainfallMm"":7.0},{""month"":8,""temperatureC"":2.0,""rainfallMm"":8.8},{""month"":9,""temperatureC"":1.6,""rainfallMm"":20.6},{""month"":10,""temperatureC"":1.3,""rainfallMm"":10.6},{""month"":11,""temperatureC"":1.0,""rainfallMm"":28.4},{""month"":12,""temperatureC"":0.6,""rainfallMm"":11.2}]",real,0.95
rhone,2003,1.96,0.0,0,0,1,33.4,8.7,11.1,83,57.0,16.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2003 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":6.2},{""month"":2,""temperatureC"":0.3,""rainfallMm"":3.1},{""month"":3,""temperatureC"":0.9,""rainfallMm"":1.6},{""month"":4,""temperatureC"":1.2,""rainfallMm"":7.6},{""month"":5,""temperatureC"":1.7,""rainfallMm"":3.7},{""month"":6,""temperatureC"":2.4,""rainfallMm"":2.4},{""month"":7,""temperatureC"":2.3,""rainfallMm"":3.5},{""month"":8,""temperatureC"":2.5,""rainfallMm"":5.3},{""month"":9,""temperatureC"":1.7,""rainfallMm"":11.1},{""month"":10,""temperatureC"":1.1,""rainfallMm"":13.2},{""month"":11,""temperatureC"":0.9,""rainfallMm"":16.9},{""month"":12,""temperatureC"":0.5,""rainfallMm"":21.1}]",real,0.95
rhone,2004,1.75,0.0,0,0,0,33.4,16.9,2.9,96,55.0,4.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2004 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":5.7},{""month"":2,""temperatureC"":0.4,""rainfallMm"":6.2},{""month"":3,""temperatureC"":0.7,""rainfallMm"":6.2},{""month"":4,""temperatureC"":1.1,""rainfallMm"":8.6},{""month"":5,""temperatureC"":1.4,""rainfallMm"":3.3},{""month"":6,""temperatureC"":2.0,""rainfallMm"":1.6},{""month"":7,""temperatureC"":2.2,""rainfallMm"":2.1},{""month"":8,""temperatureC"":2.1,""rainfallMm"":14.8},{""month"":9,""temperatureC"":1.8,""rainfallMm"":2.9},{""month"":10,""temperatureC"":1.4,""rainfallMm"":22.5},{""month"":11,""temperatureC"":0.7,""rainfallMm"":6.4},{""month"":12,""temperatureC"":0.4,""rainfallMm"":5.2}]",real,0.95
rhone,2005,1.78,0.0,0,0,0,41.9,4.8,14.6,83,59.0,15.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2005 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":2.0},{""month"":2,""temperatureC"":0.2,""rainfallMm"":1.8},{""month"":3,""temperatureC"":0.7,""rainfallMm"":2.2},{""month"":4,""temperatureC"":1.1,""rainfallMm"":13.5},{""month"":5,""temperatureC"":1.6,""rainfallMm"":5.6},{""month"":6,""temperatureC"":2.1,""rainfallMm"":3.3},{""month"":7,""temperatureC"":2.2,""rainfallMm"":1.6},{""month"":8,""temperatureC"":2.0,""rainfallMm"":3.2},{""month"":9,""temperatureC"":1.7,""rainfallMm"":14.6},{""month"":10,""temperatureC"":1.4,""rainfallMm"":12.9},{""month"":11,""temperatureC"":0.6,""rainfallMm"":7.3},{""month"":12,""temperatureC"":0.1,""rainfallMm"":4.6}]",real,0.95
rhone,2006,1.83,0.0,0,0,0,37.6,13.6,13.0,98,56.0,18.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2006 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":9.2},{""month"":2,""temperatureC"":0.3,""rainfallMm"":4.1},{""month"":3,""temperatureC"":0.7,""rainfallMm"":6.5},{""month"":4,""temperatureC"":1.2,""rainfallMm"":3.6},{""month"":5,""temperatureC"":1.5,""rainfallMm"":5.4},{""month"":6,""temperatureC"":2.0,""rainfallMm"":1.9},{""month"":7,""temperatureC"":2.5,""rainfallMm"":6.3},{""month"":8,""temperatureC"":1.9,""rainfallMm"":7.3},{""month"":9,""temperatureC"":1.9,""rainfallMm"":13.0},{""month"":10,""temperatureC"":1.5,""rainfallMm"":11.5},{""month"":11,""temperatureC"":1.0,""rainfallMm"":11.8},{""month"":12,""temperatureC"":0.5,""rainfallMm"":6.0}]",real,0.95
rhone,2007,1.75,0.0,0,0,0,43.6,10.5,5.3,28,55.0,7.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2007 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":3.8},{""month"":2,""temperatureC"":0.7,""rainfallMm"":4.8},{""month"":3,""temperatureC"":0.8,""rainfallMm"":3.1},{""month"":4,""temperatureC"":1.4,""rainfallMm"":4.7},{""month"":5,""temperatureC"":1.6,""rainfallMm"":14.0},{""month"":6,""temperatureC"":1.9,""rainfallMm"":9.1},{""month"":7,""temperatureC"":2.0,""rainfallMm"":4.6},{""month"":8,""temperatureC"":2.0,""rainfallMm"":5.9},{""month"":9,""temperatureC"":1.6,""rainfallMm"":5.3},{""month"":10,""temperatureC"":1.2,""rainfallMm"":2.5},{""month"":11,""temperatureC"":0.6,""rainfallMm"":12.7},{""month"":12,""temperatureC"":0.3,""rainfallMm"":2.8}]",real,0.95
rhone,2008,1.68,0.0,0,0,1,64.7,14.8,11.6,30,56.0,17.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2008 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":13.6},{""month"":2,""temperatureC"":0.6,""rainfallMm"":4.1},{""month"":3,""temperatureC"":0.7,""rainfallMm"":4.8},{""month"":4,""temperatureC"":1.0,""rainfallMm"":13.2},{""month"":5,""temperatureC"":1.6,""rainfallMm"":17.8},{""month"":6,""temperatureC"":1.9,""rainfallMm"":7.2},{""month"":7,""temperatureC"":2.1,""rainfallMm"":6.6},{""month"":8,""temperatureC"":2.0,""rainfallMm"":8.2},{""month"":9,""temperatureC"":1.5,""rainfallMm"":11.6},{""month"":10,""temperatureC"":1.2,""rainfallMm"":19.2},{""month"":11,""temperatureC"":0.7,""rainfallMm"":17.1},{""month"":12,""temperatureC"":0.3,""rainfallMm"":14.9}]",real,0.95
rhone,2009,1.85,0.0,0,0,0,35.1,6.5,6.4,98,58.0,8.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2009 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.2,""rainfallMm"":5.2},{""month"":2,""temperatureC"":0.4,""rainfallMm"":12.4},{""month"":3,""temperatureC"":0.8,""rainfallMm"":4.3},{""month"":4,""temperatureC"":1.2,""rainfallMm"":11.4},{""month"":5,""temperatureC"":1.7,""rainfallMm"":4.2},{""month"":6,""temperatureC"":1.9,""rainfallMm"":6.5},{""month"":7,""temperatureC"":2.2,""rainfallMm"":2.4},{""month"":8,""temperatureC"":2.3,""rainfallMm"":4.0},{""month"":9,""temperatureC"":1.8,""rainfallMm"":6.4},{""month"":10,""temperatureC"":1.3,""rainfallMm"":11.2},{""month"":11,""temperatureC"":0.9,""rainfallMm"":7.7},{""month"":12,""temperatureC"":0.4,""rainfallMm"":10.8}]",real,0.95
rhone,2010,1.73,0.0,0,0,1,44.2,6.4,13.0,64,58.0,12.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2010 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.1,""rainfallMm"":7.6},{""month"":2,""temperatureC"":0.3,""rainfallMm"":12.3},{""month"":3,""temperatureC"":0.6,""rainfallMm"":9.3},{""month"":4,""temperatureC"":1.2,""rainfallMm"":4.7},{""month"":5,""temperatureC"":1.3,""rainfallMm"":11.9},{""month"":6,""temperatureC"":1.8,""rainfallMm"":8.2},{""month"":7,""temperatureC"":2.3,""rainfallMm"":2.4},{""month"":8,""temperatureC"":2.1,""rainfallMm"":4.0},{""month"":9,""temperatureC"":1.6,""rainfallMm"":13.0},{""month"":10,""temperatureC"":1.2,""rainfallMm"":17.3},{""month"":11,""temperatureC"":0.7,""rainfallMm"":11.1},{""month"":12,""temperatureC"":0.3,""rainfallMm"":10.2}]",real,0.95
rhone,2011,1.82,0.0,0,0,0,30.1,15.9,3.5,64,55.0,4.0,"{""solaire"":false,""frais"":false,""sec"":true,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2011 : sec, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":5.0},{""month"":2,""temperatureC"":0.5,""rainfallMm"":3.9},{""month"":3,""temperatureC"":0.8,""rainfallMm"":11.4},{""month"":4,""temperatureC"":1.4,""rainfallMm"":2.1},{""month"":5,""temperatureC"":1.7,""rainfallMm"":2.6},{""month"":6,""temperatureC"":1.8,""rainfallMm"":6.0},{""month"":7,""temperatureC"":1.9,""rainfallMm"":8.8},{""month"":8,""temperatureC"":2.1,""rainfallMm"":7.1},{""month"":9,""temperatureC"":1.9,""rainfallMm"":3.5},{""month"":10,""temperatureC"":1.3,""rainfallMm"":7.6},{""month"":11,""temperatureC"":1.0,""rainfallMm"":23.2},{""month"":12,""temperatureC"":0.6,""rainfallMm"":5.3}]",real,0.95
rhone,2012,1.77,0.0,0,0,0,53.0,12.2,10.7,58,56.0,12.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2012 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.5,""rainfallMm"":3.2},{""month"":2,""temperatureC"":0.0,""rainfallMm"":0.2},{""month"":3,""temperatureC"":1.0,""rainfallMm"":2.6},{""month"":4,""temperatureC"":1.0,""rainfallMm"":14.6},{""month"":5,""temperatureC"":1.6,""rainfallMm"":9.9},{""month"":6,""temperatureC"":2.0,""rainfallMm"":5.6},{""month"":7,""temperatureC"":2.1,""rainfallMm"":5.5},{""month"":8,""temperatureC"":2.2,""rainfallMm"":6.7},{""month"":9,""temperatureC"":1.7,""rainfallMm"":10.7},{""month"":10,""temperatureC"":1.3,""rainfallMm"":10.5},{""month"":11,""temperatureC"":0.8,""rainfallMm"":15.0},{""month"":12,""temperatureC"":0.5,""rainfallMm"":6.4}]",real,0.95
rhone,2013,1.68,0.0,0,0,1,52.8,14.8,9.5,60,56.0,12.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2013 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.3,""rainfallMm"":6.0},{""month"":2,""temperatureC"":0.2,""rainfallMm"":3.8},{""month"":3,""temperatureC"":0.7,""rainfallMm"":15.1},{""month"":4,""temperatureC"":1.0,""rainfallMm"":10.5},{""month"":5,""temperatureC"":1.2,""rainfallMm"":15.3},{""month"":6,""temperatureC"":1.8,""rainfallMm"":2.7},{""month"":7,""temperatureC"":2.2,""rainfallMm"":10.3},{""month"":8,""temperatureC"":2.1,""rainfallMm"":4.5},{""month"":9,""temperatureC"":1.7,""rainfallMm"":9.5},{""month"":10,""temperatureC"":1.4,""rainfallMm"":13.5},{""month"":11,""temperatureC"":0.6,""rainfallMm"":7.2},{""month"":12,""temperatureC"":0.5,""rainfallMm"":11.3}]",real,0.95
rhone,2014,1.73,0.0,0,0,0,49.4,19.7,15.7,51,54.0,17.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":true,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2014 : pluvieux, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.6,""rainfallMm"":17.5},{""month"":2,""temperatureC"":0.6,""rainfallMm"":14.8},{""month"":3,""temperatureC"":0.9,""rainfallMm"":3.4},{""month"":4,""temperatureC"":1.3,""rainfallMm"":3.6},{""month"":5,""temperatureC"":1.4,""rainfallMm"":5.1},{""month"":6,""temperatureC"":2.0,""rainfallMm"":5.3},{""month"":7,""temperatureC"":2.0,""rainfallMm"":13.7},{""month"":8,""temperatureC"":1.9,""rainfallMm"":6.0},{""month"":9,""temperatureC"":1.8,""rainfallMm"":15.7},{""month"":10,""temperatureC"":1.5,""rainfallMm"":15.4},{""month"":11,""temperatureC"":1.0,""rainfallMm"":33.0},{""month"":12,""temperatureC"":0.5,""rainfallMm"":4.0}]",real,0.95
rhone,2015,1.85,0.0,0,0,0,45.5,9.7,16.6,60,57.0,20.0,"{""solaire"":false,""frais"":false,""sec"":false,""pluvieux"":false,""stressHydrique"":false,""risquePluieVendanges"":false,""gelPrintemps"":false,""forteChaleur"":false}","Vallee du Rhone 2015 : profil proche de la normale regionale, calcule a partir des observations quotidiennes Meteo-France.","[{""month"":1,""temperatureC"":0.4,""rainfallMm"":9.8},{""month"":2,""temperatureC"":0.3,""rainfallMm"":6.5},{""month"":3,""temperatureC"":0.9,""rainfallMm"":4.6},{""month"":4,""temperatureC"":1.2,""rainfallMm"":8.1},{""month"":5,""temperatureC"":1.6,""rainfallMm"":2.2},{""month"":6,""temperatureC"":2.1,""rainfallMm"":8.9},{""month"":7,""temperatureC"":2.4,""rainfallMm"":1.6},{""month"":8,""temperatureC"":2.2,""rainfallMm"":8.1},{""month"":9,""temperatureC"":1.6,""rainfallMm"":16.6},{""month"":10,""temperatureC"":1.1,""rainfallMm"":14.9},{""month"":11,""temperatureC"":0.9,""rainfallMm"":5.5},{""month"":12,""temperatureC"":0.8,""rainfallMm"":2.2}]",real,0.95
